Timestamp,F1_415nm,F2_445nm,F3_480nm,F4_515nm,F5_555nm,F6_590nm,F7_630nm,F8_680nm
2025-08-01 06:01:31,1.00,2.10,3.00,4.14,30.72,16.07,5.00,6.00
2025-08-01 06:02:31,1.00,2.03,3.00,4.03,29.00,16.14,5.00,6.00
2025-08-01 06:03:31,0.17,1.17,1.21,1.76,15.83,9.86,1.97,2.72
2025-08-01 06:04:31,0.00,1.00,0.97,1.14,11.21,7.14,1.45,2.07
2025-08-01 06:05:31,1.00,2.00,2.00,3.21,22.07,11.48,4.00,5.00
2025-08-01 06:06:31,1.03,2.00,2.00,3.14,22.72,12.41,4.00,5.00
2025-08-01 06:07:31,0.90,2.00,2.00,3.00,22.00,10.28,3.93,4.83
2025-08-01 06:08:31,1.00,2.00,2.00,3.03,23.00,12.31,4.00,5.00
2025-08-01 06:09:31,0.00,1.00,1.00,1.14,13.10,7.79,2.00,3.00
2025-08-01 06:10:31,0.00,1.00,1.00,2.00,14.14,9.41,2.00,3.00
2025-08-01 06:11:31,0.00,1.00,1.00,1.76,14.03,8.28,2.00,3.00
2025-08-01 06:12:31,0.00,1.00,1.00,1.45,14.14,7.59,2.00,3.00
2025-08-01 06:13:31,0.00,1.00,1.00,1.17,12.07,7.59,1.93,2.00
2025-08-01 06:14:31,0.00,1.00,1.00,1.14,12.10,7.72,1.79,2.00
2025-08-01 06:15:31,0.00,1.00,1.00,1.10,12.14,7.41,1.97,2.00
2025-08-01 06:16:31,0.00,1.00,1.00,1.97,15.00,9.00,2.00,3.00
2025-08-01 06:17:31,0.03,1.00,1.03,1.76,14.69,9.14,2.00,3.00
2025-08-01 06:18:31,0.00,1.00,1.03,1.79,15.07,9.38,2.00,3.00
2025-08-01 06:19:31,0.00,1.00,1.00,1.93,15.07,9.38,2.00,3.00
2025-08-01 06:20:31,1.00,2.00,2.07,3.17,23.93,12.31,4.00,5.00
2025-08-01 06:21:31,0.00,0.72,0.07,1.52,10.97,1.93,3.00,5.69
2025-08-01 06:22:31,0.00,1.00,0.34,1.07,10.38,7.72,1.00,2.00
2025-08-01 06:23:31,0.00,1.00,0.79,1.14,11.72,7.59,1.03,2.00
2025-08-01 06:24:31,0.07,1.00,1.00,2.21,17.00,10.83,2.03,3.00
2025-08-01 06:25:31,0.52,1.59,1.62,2.28,19.07,11.41,2.66,3.66
2025-08-01 06:26:31,0.28,1.69,1.76,2.21,17.66,10.14,2.62,3.34
2025-08-01 06:27:31,4.10,7.86,10.07,13.55,89.31,50.45,16.45,18.72
2025-08-01 06:28:31,3.76,7.38,9.48,12.93,83.38,46.59,15.38,17.34
2025-08-01 06:29:31,1.48,3.00,3.31,4.66,37.14,24.17,5.55,6.76
2025-08-01 06:30:31,1.55,3.00,4.00,5.76,39.41,20.76,7.00,8.45
2025-08-01 06:31:31,1.00,2.97,3.00,4.79,33.93,18.00,6.00,7.00
2025-08-01 06:32:31,1.00,2.00,2.59,3.86,28.00,14.28,5.00,6.00
2025-08-01 06:33:31,1.00,2.00,2.48,3.90,28.00,14.10,4.62,6.00
2025-08-01 06:34:31,1.00,2.00,2.14,3.31,27.00,14.00,4.07,5.72
2025-08-01 06:35:31,1.00,2.00,2.00,3.14,26.00,14.14,4.00,5.07
2025-08-01 06:36:31,1.48,3.00,4.03,5.93,39.38,20.00,7.00,8.86
2025-08-01 06:37:31,1.24,3.00,4.00,5.52,38.97,20.00,7.00,8.17
2025-08-01 06:38:31,1.17,3.00,3.90,5.17,38.45,21.69,6.03,8.00
2025-08-01 06:39:31,0.97,2.00,2.00,3.10,24.00,12.41,4.00,5.00
2025-08-01 06:40:31,0.66,2.00,2.00,3.14,21.97,10.24,3.93,4.93
2025-08-01 06:41:31,0.21,1.24,1.72,2.21,18.72,9.69,3.00,4.00
2025-08-01 06:42:31,0.14,1.34,1.52,2.14,18.21,9.52,3.00,4.00
2025-08-01 06:43:31,1.00,2.00,2.00,3.10,24.00,12.48,4.00,5.00
2025-08-01 06:44:31,0.03,1.00,1.00,2.10,16.00,9.10,2.03,3.00
2025-08-01 06:45:31,0.00,1.00,1.00,1.55,15.03,8.97,2.00,3.00
2025-08-01 06:46:31,0.00,1.00,1.00,1.10,12.28,7.28,2.00,2.21
2025-08-01 06:47:31,1.00,2.00,3.00,4.10,28.00,14.07,5.00,6.00
2025-08-01 06:48:31,0.00,1.00,1.00,1.10,12.17,7.48,2.00,2.21
2025-08-01 06:49:31,0.14,1.10,1.17,2.28,18.10,10.66,3.00,4.00
2025-08-01 06:50:31,0.00,1.00,1.07,2.07,16.17,9.48,2.52,3.24
2025-08-01 06:51:31,0.00,1.00,1.03,2.14,16.00,9.24,2.07,3.00
2025-08-01 06:52:31,0.00,1.00,1.00,2.07,15.00,9.45,2.00,3.00
2025-08-01 06:53:31,0.00,1.00,1.00,1.03,12.03,7.59,2.00,2.45
2025-08-01 06:54:31,0.38,1.97,2.00,2.38,20.00,10.76,3.00,4.00
2025-08-01 06:55:31,0.00,1.00,1.00,2.17,16.03,8.97,2.14,3.00
2025-08-01 06:56:31,0.00,1.00,1.00,2.14,15.17,9.03,2.00,3.00
2025-08-01 06:57:31,0.00,1.00,1.00,2.21,15.10,9.10,2.00,3.00
2025-08-01 06:58:31,0.00,1.00,1.00,1.03,11.34,7.59,1.45,2.00
2025-08-01 06:59:31,0.00,1.00,1.03,2.14,15.03,9.62,2.00,3.00
2025-08-01 07:00:31,0.00,1.00,0.97,1.03,11.31,7.66,1.48,2.00
2025-08-01 07:01:31,0.52,1.86,1.97,2.48,20.00,10.69,3.00,4.00
2025-08-01 07:02:31,0.59,2.00,2.00,2.59,20.14,10.83,3.00,4.00
2025-08-01 07:03:31,0.00,1.21,1.38,2.14,17.83,10.45,2.72,3.48
2025-08-01 07:04:31,0.00,0.10,0.00,0.14,4.72,3.38,0.21,0.90
2025-08-01 07:05:31,2.86,5.14,7.00,9.14,59.10,32.00,11.00,12.97
2025-08-01 07:06:31,1.00,2.03,2.79,6.07,35.52,3.86,11.14,18.76
2025-08-01 07:07:31,0.00,0.00,0.00,0.14,3.48,1.03,0.93,2.00
2025-08-01 07:08:31,0.10,0.66,0.52,1.76,13.14,2.55,3.69,6.66
2025-08-01 07:09:31,0.14,1.24,1.24,3.14,18.62,2.21,5.76,10.07
2025-08-01 07:10:31,0.00,0.00,0.00,0.69,6.83,2.00,1.62,3.24
2025-08-01 07:11:31,0.03,0.00,0.03,0.17,5.97,1.93,1.14,3.00
2025-08-01 07:12:31,1.03,3.00,4.00,8.17,44.10,4.00,14.48,23.00
2025-08-01 07:13:31,0.00,0.69,0.31,1.21,9.69,1.72,2.72,5.07
2025-08-01 07:14:31,0.00,0.00,0.00,0.07,1.79,2.00,0.00,0.41
2025-08-01 07:15:31,0.00,1.00,1.00,3.14,17.93,2.00,5.69,9.90
2025-08-01 07:16:31,0.00,1.00,1.00,2.79,17.10,2.00,5.07,9.24
2025-08-01 07:17:31,0.00,1.10,1.07,3.28,21.00,1.93,6.79,11.52
2025-08-01 07:18:31,0.24,1.14,1.10,3.00,18.93,2.69,5.79,9.97
2025-08-01 07:19:31,0.66,2.03,2.34,5.62,31.48,3.72,10.28,16.59
2025-08-01 07:20:31,2.38,5.48,7.10,15.34,81.34,7.97,26.62,42.93
2025-08-01 07:21:31,2.48,5.48,7.41,15.59,82.69,7.79,28.72,45.90
2025-08-01 07:22:31,0.17,1.17,1.07,3.07,19.97,2.41,6.24,10.83
2025-08-01 07:23:31,0.00,0.97,0.93,2.69,17.69,2.00,5.34,9.38
2025-08-01 07:24:31,1.34,3.66,4.83,9.59,52.90,5.55,17.28,27.66
2025-08-01 07:25:31,0.17,1.21,1.38,3.34,20.48,2.55,6.55,11.52
2025-08-01 07:26:31,5.62,9.45,12.72,16.97,91.93,41.31,17.66,19.03
2025-08-01 07:27:31,1.00,2.24,2.55,3.72,27.17,15.24,4.31,5.17
2025-08-01 07:28:31,1.10,3.00,4.00,5.21,29.10,11.45,6.03,7.00
2025-08-01 07:29:31,3.10,5.72,7.34,9.24,51.34,21.59,11.55,12.24
2025-08-01 07:30:31,9.59,16.59,22.69,29.55,143.52,52.93,34.79,35.38
2025-08-01 07:31:31,1.00,2.93,3.00,4.72,23.45,8.90,6.00,5.28
2025-08-01 07:32:31,1.00,3.00,3.00,5.00,24.62,8.97,6.00,6.00
2025-08-01 07:33:31,1.00,3.10,4.00,6.10,30.28,10.79,7.10,7.00
2025-08-01 07:34:31,0.31,1.38,1.34,2.07,16.28,9.72,2.62,3.10
2025-08-01 07:35:31,1.90,3.62,4.07,6.00,36.41,18.14,7.00,7.52
2025-08-01 07:36:31,3.00,6.03,8.00,11.03,53.69,18.00,13.93,13.28
2025-08-01 07:37:31,4.45,9.00,12.00,16.03,74.41,26.00,19.21,18.83
2025-08-01 07:38:31,6.03,11.97,15.93,21.00,96.97,34.03,24.97,23.97
2025-08-01 07:39:31,0.17,1.24,1.34,1.69,15.17,9.21,2.10,2.66
2025-08-01 07:40:31,28.07,45.38,61.69,80.14,418.07,191.55,92.90,96.79
2025-08-01 07:41:31,46.34,75.90,105.24,136.90,680.41,275.93,158.00,165.38
2025-08-01 07:42:31,46.55,77.00,107.62,140.24,661.45,238.10,162.52,170.10
2025-08-01 07:43:31,89.10,145.69,208.17,276.14,1000.00,587.52,322.10,344.97
2025-08-01 07:44:31,87.34,142.41,204.83,270.28,1000.00,550.07,314.83,335.21
2025-08-01 07:45:31,76.38,124.76,178.41,234.34,1000.00,496.41,272.93,290.66
2025-08-01 07:46:31,0.69,2.03,2.17,3.03,21.55,12.21,3.34,4.21
2025-08-01 07:47:31,7.59,14.10,18.59,25.03,155.90,84.97,30.03,33.41
2025-08-01 07:48:31,3.17,21.76,14.93,19.17,74.83,17.45,24.17,24.76
2025-08-01 07:49:31,7.21,13.14,17.34,23.21,147.03,80.14,27.83,30.97
2025-08-01 07:50:31,23.62,39.83,55.07,71.41,352.52,138.24,83.66,87.17
2025-08-01 07:51:31,72.55,119.52,168.79,220.97,1000.00,536.24,256.90,272.24
2025-08-01 07:52:31,111.41,183.79,260.90,344.45,1000.00,826.90,403.66,429.90
2025-08-01 07:53:31,132.90,220.10,313.00,413.93,1000.00,965.90,484.17,515.69
2025-08-01 07:54:31,182.31,304.66,434.76,573.90,1000.00,1000.00,673.17,714.17
2025-08-01 07:55:31,120.24,198.38,280.97,370.83,1000.00,880.14,434.14,464.21
2025-08-01 07:56:31,113.97,187.86,265.93,350.21,1000.00,819.31,409.34,435.14
2025-08-01 07:57:31,187.59,308.21,442.07,583.59,1000.00,1000.00,686.48,731.66
2025-08-01 07:58:31,430.00,707.86,999.97,1000.00,1000.00,1000.00,1000.00,1000.00
2025-08-01 07:59:31,449.03,732.38,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00
2025-08-01 08:00:31,830.45,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00
2025-08-01 08:01:31,382.66,637.07,926.41,1000.00,1000.00,1000.00,1000.00,1000.00
2025-08-01 08:02:31,378.76,613.59,893.97,1000.00,1000.00,1000.00,1000.00,1000.00
2025-08-01 08:03:31,116.76,191.59,273.83,361.07,1000.00,846.41,422.10,449.17
2025-08-01 08:04:31,82.14,133.72,190.45,249.69,1000.00,587.28,290.62,308.14
2025-08-01 08:05:31,35.21,57.83,80.72,104.93,498.41,181.59,122.10,126.45
2025-08-01 08:06:31,24.07,39.97,55.41,71.76,342.55,127.00,83.76,86.62
2025-08-01 08:07:31,55.21,90.00,124.83,162.03,840.48,379.41,187.45,196.48
2025-08-01 08:08:31,46.00,74.62,103.00,133.48,707.45,334.00,154.03,161.00
2025-08-01 08:09:31,39.62,64.14,87.97,114.24,625.48,312.66,131.93,137.72
2025-08-01 08:10:31,47.24,76.38,106.38,138.14,739.83,354.59,159.59,167.10
2025-08-01 08:11:31,51.21,83.00,115.83,150.24,800.90,377.79,173.97,183.17
2025-08-01 08:12:31,44.93,73.83,102.97,134.48,673.79,263.31,155.03,162.62
2025-08-01 08:13:31,144.48,233.45,335.59,449.21,1000.00,882.59,529.45,573.28
2025-08-01 08:14:31,176.76,296.62,429.10,574.66,1000.00,866.97,682.72,728.28
2025-08-01 08:15:31,91.52,152.21,218.14,287.97,1000.00,431.97,340.31,359.90
2025-08-01 08:16:31,62.03,102.79,144.03,189.21,878.66,299.93,222.03,232.97
2025-08-01 08:17:31,23.00,38.03,53.38,69.45,346.03,133.00,81.76,84.24
2025-08-01 08:18:31,28.59,47.21,65.14,85.55,414.34,152.66,98.48,102.07
2025-08-01 08:19:31,44.41,72.45,100.83,131.28,689.59,314.59,152.03,159.07
2025-08-01 08:20:31,20.72,35.34,48.97,63.97,305.83,117.17,74.38,76.90
2025-08-01 08:21:31,136.17,223.41,312.55,411.03,1000.00,777.45,481.52,513.31
2025-08-01 08:22:31,63.00,107.72,155.83,207.76,934.97,303.21,243.86,258.38
2025-08-01 08:23:31,70.79,114.90,157.83,205.52,954.76,530.34,240.00,253.38
2025-08-01 08:24:31,48.79,80.03,112.41,146.76,788.14,364.72,170.93,178.66
2025-08-01 08:25:31,49.21,81.55,115.90,152.62,775.66,287.72,177.76,187.86
2025-08-01 08:26:31,43.76,71.59,99.00,129.83,645.52,254.10,150.17,157.31
2025-08-01 08:27:31,33.66,56.34,78.52,102.83,497.79,185.48,119.55,124.90
2025-08-01 08:28:31,81.28,134.62,190.10,250.14,1000.00,400.83,291.69,308.69
2025-08-01 08:29:31,107.41,178.24,251.52,331.21,1000.00,735.72,387.10,411.21
2025-08-01 08:30:31,85.34,141.17,197.41,259.03,1000.00,606.52,303.10,321.28
2025-08-01 08:31:31,98.14,160.48,223.14,291.03,1000.00,572.10,339.41,358.48
2025-08-01 08:32:31,75.10,123.66,172.62,225.93,984.41,447.45,263.10,277.97
2025-08-01 08:33:31,114.03,187.72,263.55,345.55,1000.00,592.41,404.10,427.90
2025-08-01 08:34:31,49.21,80.38,112.69,146.48,801.41,390.79,169.86,178.03
2025-08-01 08:35:31,46.17,75.28,103.79,135.24,744.48,355.69,157.10,164.90
2025-08-01 08:36:31,65.31,107.86,150.83,197.21,962.31,466.48,228.41,241.59
2025-08-01 08:37:31,36.79,61.31,86.03,112.10,593.45,269.14,129.52,134.38
2025-08-01 08:38:31,35.03,57.21,78.48,102.21,555.62,248.24,118.48,124.76
2025-08-01 08:39:31,34.97,57.69,79.48,102.86,523.76,216.41,119.28,124.93
2025-08-01 08:40:31,38.14,63.45,87.00,113.17,534.83,193.62,131.52,136.79
2025-08-01 08:41:31,42.38,70.34,98.55,128.03,685.38,315.83,148.66,155.55
2025-08-01 08:42:31,74.38,123.24,172.24,224.31,1000.00,494.72,260.24,274.69
2025-08-01 08:43:31,47.03,78.24,109.10,141.55,658.86,227.07,163.93,170.90
2025-08-01 08:44:31,48.97,80.00,111.24,144.21,681.45,246.93,167.21,174.83
2025-08-01 08:45:31,43.41,71.59,98.24,127.59,675.21,302.52,148.00,154.90
2025-08-01 08:46:31,33.86,55.93,79.03,102.14,542.97,247.93,118.59,123.59
2025-08-01 08:47:31,32.41,53.38,73.24,95.00,464.14,178.97,110.24,114.24
2025-08-01 08:48:31,41.86,68.00,92.55,120.10,674.79,342.31,138.93,145.00
2025-08-01 08:49:31,82.45,136.79,192.69,250.79,1000.00,589.86,291.14,305.41
2025-08-01 08:50:31,107.14,177.38,249.00,324.48,1000.00,528.62,377.79,397.72
2025-08-01 08:51:31,110.76,182.59,256.00,335.14,1000.00,722.24,390.14,413.00
2025-08-01 08:52:31,139.31,228.03,320.76,420.69,1000.00,999.79,490.55,522.52
2025-08-01 08:53:31,156.31,255.45,359.72,472.55,1000.00,1000.00,553.38,590.24
2025-08-01 08:54:31,178.90,293.07,412.83,542.69,1000.00,1000.00,636.45,681.03
2025-08-01 08:55:31,243.17,396.38,559.34,737.86,1000.00,1000.00,870.86,937.24
2025-08-01 08:56:31,191.41,315.48,446.86,589.59,1000.00,882.31,697.86,747.86
2025-08-01 08:57:31,44.79,75.31,106.72,141.38,660.52,235.31,164.62,174.79
2025-08-01 08:58:31,120.97,199.10,284.38,373.83,1000.00,819.79,437.21,464.72
2025-08-01 08:59:31,67.97,111.79,158.97,207.79,999.00,462.14,241.93,255.66
2025-08-01 09:00:31,43.03,70.03,98.97,129.59,674.03,279.00,150.00,158.34
2025-08-01 09:01:31,49.59,81.93,116.21,152.38,709.83,242.72,178.86,187.28
2025-08-01 09:02:31,127.21,211.03,295.93,386.97,1000.00,644.34,452.41,478.76
2025-08-01 09:03:31,128.48,212.59,298.45,390.72,1000.00,767.69,457.00,485.17
2025-08-01 09:04:31,129.45,213.86,300.55,393.21,1000.00,686.41,461.24,490.00
2025-08-01 09:05:31,53.48,88.17,123.79,162.38,690.14,320.90,190.52,200.55
2025-08-01 09:06:31,144.66,240.62,341.48,451.69,1000.00,690.28,532.10,568.97
2025-08-01 09:07:31,82.66,136.76,192.86,252.93,1000.00,405.17,294.55,311.93
2025-08-01 09:08:31,64.45,106.93,149.31,195.62,899.24,344.17,229.10,242.90
2025-08-01 09:09:31,72.52,119.90,167.90,220.97,1000.00,402.52,258.28,273.72
2025-08-01 09:10:31,82.55,135.55,189.34,247.69,1000.00,569.38,290.90,308.21
2025-08-01 09:11:31,117.69,197.14,279.79,366.48,1000.00,529.31,427.24,450.76
2025-08-01 09:12:31,54.10,88.72,123.66,163.10,785.69,285.55,191.24,201.59
2025-08-01 09:13:31,34.79,57.52,80.24,104.28,497.62,180.83,121.86,127.31
2025-08-01 09:14:31,51.62,84.17,117.03,152.66,776.28,322.31,178.10,188.03
2025-08-01 09:15:31,14.62,24.41,34.10,45.31,221.69,85.66,53.10,55.34
2025-08-01 09:16:31,23.41,37.59,51.69,67.66,365.93,161.62,78.14,82.10
2025-08-01 09:17:31,84.03,137.86,191.48,249.31,1000.00,527.76,290.69,306.52
2025-08-01 09:18:31,14.31,24.34,33.59,44.21,221.07,87.55,51.59,53.45
2025-08-01 09:19:31,65.10,106.79,147.83,192.52,970.10,461.93,223.34,234.59
2025-08-01 09:20:31,57.93,95.00,131.76,172.07,854.90,348.34,199.41,208.79
2025-08-01 09:21:31,40.66,66.55,93.03,121.10,628.55,268.97,138.62,145.00
2025-08-01 09:22:31,34.34,57.38,80.83,106.03,495.24,166.62,123.28,128.79
2025-08-01 09:23:31,64.00,106.93,151.48,199.48,887.83,293.38,232.45,243.52
2025-08-01 09:24:31,37.97,62.76,88.48,116.03,562.90,198.69,134.48,140.69
2025-08-01 09:25:31,74.17,121.93,171.21,222.93,992.31,485.31,258.14,270.21
2025-08-01 09:26:31,47.38,78.83,110.38,144.97,683.00,228.41,167.66,174.97
2025-08-01 09:27:31,0.93,2.72,3.03,7.17,40.31,4.34,13.24,21.28
2025-08-01 09:28:31,2.31,4.52,5.59,7.72,55.86,31.62,9.66,11.38
2025-08-01 09:29:31,0.00,0.21,0.07,0.28,6.34,4.55,0.48,1.34
2025-08-01 09:30:31,0.07,0.97,0.90,2.59,15.34,2.48,5.03,8.24
2025-08-01 09:31:31,12.83,20.55,27.52,36.66,214.97,121.31,42.72,45.10
2025-08-01 09:32:31,140.93,206.21,263.31,337.41,1000.00,1000.00,391.45,429.28
2025-08-01 09:33:31,222.55,334.31,433.00,555.52,1000.00,1000.00,637.79,682.55
2025-08-01 09:34:31,143.38,209.38,269.21,348.93,1000.00,1000.00,404.55,441.00
2025-08-01 09:35:31,188.31,282.69,369.07,474.07,1000.00,1000.00,547.07,587.07
2025-08-01 09:36:31,94.14,137.83,175.55,225.55,1000.00,942.14,257.76,277.83
2025-08-01 09:37:31,103.41,149.86,189.38,243.03,1000.00,987.24,277.07,297.21
2025-08-01 09:38:31,33.14,45.21,55.03,70.66,586.55,533.10,81.31,92.21
2025-08-01 09:39:31,77.41,106.62,131.62,172.41,1000.00,998.83,200.86,223.97
2025-08-01 09:40:31,78.97,107.93,131.76,170.41,1000.00,997.93,202.55,234.76
2025-08-01 09:41:31,8.31,12.55,16.07,21.07,149.55,108.62,23.93,27.38
2025-08-01 09:42:31,0.00,0.24,0.00,1.07,8.21,2.00,2.31,4.34
2025-08-01 09:43:31,0.00,0.55,0.38,0.52,8.45,5.90,0.90,1.55
2025-08-01 09:44:31,7.93,14.69,19.52,25.86,154.34,78.52,30.97,34.24
2025-08-01 09:45:31,1.79,3.90,4.83,6.14,40.76,22.24,7.28,8.28
2025-08-01 09:46:31,6.38,11.59,15.34,20.69,130.28,71.00,25.00,27.38
2025-08-01 09:47:31,7.28,13.14,17.45,23.41,146.52,78.48,28.17,31.21
2025-08-01 09:48:31,9.14,16.48,22.24,29.76,178.66,91.55,35.14,39.48
2025-08-01 09:49:31,7.72,13.97,18.34,24.97,155.41,83.41,29.93,33.24
2025-08-01 09:50:31,8.00,14.10,18.90,25.17,155.14,82.66,30.00,33.45
2025-08-01 09:51:31,4.00,8.00,10.62,14.00,84.93,44.48,16.76,18.31
2025-08-01 09:52:31,2.00,4.10,4.86,6.45,52.66,36.07,8.03,9.76
2025-08-01 09:53:31,8.86,18.62,21.62,29.10,175.90,94.62,35.83,40.00
2025-08-01 09:54:31,0.72,2.07,2.34,3.62,27.66,16.03,4.28,5.62
2025-08-01 09:55:31,139.93,229.00,321.41,420.45,1000.00,915.90,488.55,518.48
2025-08-01 09:56:31,87.07,144.97,204.28,268.86,1000.00,440.79,314.21,332.07
2025-08-01 09:57:31,2.69,4.79,5.41,6.93,59.76,45.76,7.79,8.90
2025-08-01 09:58:31,3.00,5.93,6.79,8.48,65.90,46.21,9.66,10.72
2025-08-01 09:59:31,2.66,4.90,5.86,7.24,52.97,33.52,8.21,9.28
2025-08-01 10:00:31,9.07,14.59,19.31,24.31,150.59,86.14,27.38,29.10
2025-08-01 10:01:31,0.86,1.72,1.55,1.90,24.07,20.31,2.21,2.90
2025-08-01 10:02:31,2.00,4.00,4.93,6.07,52.21,40.00,7.00,8.00
2025-08-01 10:03:31,2.00,3.00,4.00,5.14,42.10,32.00,5.45,6.03
2025-08-01 10:04:31,1.14,2.72,2.83,4.00,34.55,25.10,4.45,5.00
2025-08-01 10:05:31,1.00,2.00,2.00,3.17,27.03,20.00,3.00,4.00
2025-08-01 10:06:31,0.76,1.79,1.55,2.31,21.00,14.76,2.07,3.00
2025-08-01 10:07:31,0.10,1.03,1.00,2.24,17.90,12.38,2.00,2.79
2025-08-01 10:08:31,0.03,1.00,1.03,1.21,14.07,10.69,1.10,2.00
2025-08-01 10:09:31,0.03,1.00,0.90,1.24,12.00,9.48,1.00,2.00
2025-08-01 10:10:31,0.00,1.00,0.17,1.28,10.34,7.66,1.00,1.24
2025-08-01 10:11:31,0.00,0.93,0.07,0.45,9.14,7.59,1.00,1.00
2025-08-01 10:12:31,0.03,0.97,0.00,0.31,8.28,7.55,1.00,1.00
2025-08-01 10:13:31,0.03,0.83,0.03,0.31,8.45,7.59,1.00,1.00
2025-08-01 10:14:31,0.00,1.00,0.10,0.55,9.34,7.79,1.00,1.00
2025-08-01 10:15:31,0.00,1.00,0.45,1.28,10.21,7.79,1.00,1.07
2025-08-01 10:16:31,0.00,1.00,0.48,1.14,10.28,7.72,1.00,1.17
2025-08-01 10:17:31,0.00,1.00,0.24,1.17,10.28,7.72,1.00,1.10
2025-08-01 10:18:31,0.00,1.00,0.52,1.21,10.38,7.72,1.00,1.21
2025-08-01 10:19:31,0.03,0.79,0.07,0.28,8.48,6.07,1.00,1.00
2025-08-01 10:20:31,0.00,0.14,0.03,0.24,6.55,5.79,0.00,1.00
2025-08-01 10:21:31,0.03,0.28,0.00,0.17,6.38,5.90,0.10,1.00
2025-08-01 10:22:31,0.00,0.45,0.00,0.03,6.34,5.79,0.28,1.00
2025-08-01 10:23:31,0.00,0.21,0.00,0.21,6.52,5.66,0.03,1.00
2025-08-01 10:24:31,0.00,0.17,0.00,0.10,5.69,3.93,0.03,1.00
2025-08-01 10:25:31,0.00,0.52,0.03,0.31,5.21,3.31,0.55,0.72
2025-08-01 10:26:31,0.00,0.28,0.03,0.17,5.48,4.00,0.34,1.00
2025-08-01 10:27:31,0.00,0.14,0.00,0.24,5.62,3.86,0.07,1.00
2025-08-01 10:28:31,0.00,0.10,0.00,0.14,5.38,4.00,0.07,1.00
2025-08-01 10:29:31,0.00,0.03,0.00,0.17,5.41,4.00,0.00,1.00
2025-08-01 10:30:31,0.00,0.07,0.00,0.17,5.48,3.93,0.10,1.00
2025-08-01 10:31:31,0.00,0.03,0.00,0.10,5.45,3.93,0.03,0.97
2025-08-01 10:32:31,0.00,0.17,0.00,0.03,4.24,4.00,0.00,0.97
2025-08-01 10:33:31,0.00,0.00,0.00,0.07,4.24,3.93,0.00,0.97
2025-08-01 10:34:31,0.00,0.00,0.00,0.10,4.21,4.00,0.00,1.00
2025-08-01 10:35:31,0.00,0.00,0.00,0.10,4.38,3.93,0.00,0.93
2025-08-01 10:36:31,0.00,0.10,0.00,0.07,5.31,4.00,0.17,1.00
2025-08-01 10:37:31,0.00,0.55,0.00,0.17,5.97,3.93,0.66,1.00
2025-08-01 10:38:31,0.00,0.62,0.00,0.07,6.31,4.00,0.86,1.00
2025-08-01 10:39:31,0.00,0.45,0.00,0.03,6.28,4.00,0.83,1.00
2025-08-01 10:40:31,0.00,0.28,0.00,0.07,5.38,4.00,0.86,1.00
2025-08-01 10:41:31,0.00,0.21,0.00,0.07,4.97,4.00,0.14,1.00
2025-08-01 10:42:31,0.00,0.07,0.00,0.03,4.24,3.93,0.10,1.00
2025-08-01 10:43:31,0.00,0.07,0.00,0.14,4.31,4.00,0.00,1.00
2025-08-01 10:44:31,0.00,0.10,0.00,0.03,5.24,4.00,0.00,1.00
2025-08-01 10:45:31,0.00,0.14,0.00,0.03,5.45,4.00,0.00,1.00
2025-08-01 10:46:31,0.00,1.00,0.76,1.00,9.17,5.79,1.00,1.24
2025-08-01 10:47:31,0.00,1.00,0.97,1.07,10.07,7.59,1.00,1.76
2025-08-01 10:48:31,0.00,0.03,0.00,0.00,6.24,5.93,0.00,1.00
2025-08-01 10:49:31,0.00,0.55,0.00,0.10,6.90,5.93,0.48,0.97
2025-08-01 10:50:31,0.00,0.52,0.00,0.10,7.31,5.79,0.28,1.00
2025-08-01 10:51:31,0.00,1.00,0.93,1.03,12.48,9.34,1.14,1.83
2025-08-01 10:52:31,0.00,1.00,1.00,1.10,15.21,11.17,1.90,2.00
2025-08-01 10:53:31,0.00,1.00,0.41,1.10,10.69,8.48,1.00,1.07
2025-08-01 10:54:32,0.00,1.00,0.14,1.10,11.14,9.55,1.00,1.28
2025-08-01 10:55:32,0.00,1.00,1.00,1.10,12.14,9.14,1.00,2.00
2025-08-01 10:56:31,0.00,1.00,1.00,1.10,12.14,9.34,1.00,2.00
2025-08-01 10:57:32,0.00,1.00,1.00,1.10,13.10,11.00,1.14,2.00
2025-08-01 10:58:32,0.00,1.00,0.90,1.07,12.14,9.03,1.00,1.90
2025-08-01 10:59:32,0.00,1.00,0.79,1.03,12.07,9.55,1.00,1.79
2025-08-01 11:00:32,0.00,1.00,1.00,1.31,15.31,10.86,1.83,2.21
2025-08-01 11:01:32,0.00,1.00,1.00,1.07,13.62,10.24,1.55,2.00
2025-08-01 11:02:31,0.00,1.00,1.00,1.10,13.93,10.00,1.69,2.00
2025-08-01 11:03:32,0.00,1.00,1.00,1.24,15.10,10.66,2.00,2.03
2025-08-01 11:04:32,0.00,1.00,0.72,1.24,11.59,9.48,1.00,1.97
2025-08-01 11:05:31,0.00,1.00,0.28,1.14,10.14,7.38,1.00,1.28
2025-08-01 11:06:32,0.00,1.00,1.00,1.24,12.17,8.28,1.34,2.00
2025-08-01 11:07:32,0.00,1.00,0.86,1.00,10.97,7.45,1.00,2.00
